2,mean.cos.sim
P51571Q13283,0.24200788
P51572Q13283,0.49646896
P51575Q13283,0.13603607
P51580Q13283,0.615251
P51587Q13283,0.5470355
P51589Q13283,0.16696852
P51606Q13283,0.07820451
P51608Q13283,0.7212667
P51610Q13283,0.670929
P51617Q13283,0.51773536
P51636Q13283,0.23776181
P51648Q13283,0.4600646
P51649Q13283,0.21800224
P51654Q13283,0.23988502
P51659Q13283,0.49759215
P51665Q13283,0.3885512
P51668Q13283,0.384407
P51674Q13283,0.5473146
P51679Q13283,0.15747726
P51681Q13283,0.117032744
P51684Q13283,0.1642719
P51687Q13283,0.48034802
P51688Q13283,0.23471561
P51689Q13283,0.168843
P51690Q13283,0.19854599
P51692Q13283,0.32761842
P51693Q13283,0.16243409
P51784Q13283,0.36876437
P51787Q13283,0.12570208
P51788Q13283,0.58248585
P51790Q13283,0.10165216
P51795Q13283,0.10196527
P51797Q13283,0.13218416
P51798Q13283,0.31753483
P51800Q13283,0.3889623
P51805Q13283,0.29534334
P51808Q13283,0.37248477
P51809Q13283,0.29462478
P51811Q13283,0.16753799
P51812Q13283,0.5628563
P51813Q13283,0.5145618
P51814Q13283,0.5143288
P51817Q13283,0.29692775
P51825Q13283,0.6686792
P51826Q13283,0.6164675
P51841Q13283,0.13576956
P51843Q13283,0.32126886
P51854Q13283,0.39682552
P51857Q13283,0.14240131
P51858Q13283,0.62773895
P51878Q13283,0.2922812
P51884Q13283,0.2283661
P51888Q13283,0.18209605
P51911Q13283,0.42259485
P51946Q13283,0.49499908
P51948Q13283,0.42946425
P51955Q13283,0.53286815
P51956Q13283,0.32008946
P51957Q13283,0.3384995
P51959Q13283,0.39947253
P51965Q13283,0.264069
P51970Q13283,0.23115273
P51991Q13283,0.7053474
P52179Q13283,0.4368406
P52198Q13283,0.2792602
P52209Q13283,0.49086276
P52272Q13283,0.64519054
P52292Q13283,0.67588484
P52294Q13283,0.7017332
P52298Q13283,0.7865222
P52306Q13283,0.23259147
P52333Q13283,0.42155117
P52429Q13283,0.2175693
P52434Q13283,0.54740316
P52435Q13283,0.38385537
P52564Q13283,0.3466
P52565Q13283,0.40537673
P52566Q13283,0.109060585
P52569Q13283,0.1987544
P52594Q13283,0.6795882
P52597Q13283,0.6909529
P52630Q13283,0.42304254
P52655Q13283,0.41931924
P52657Q13283,0.48757786
P52701Q13283,0.5311515
P52732Q13283,0.5937053
P52735Q13283,0.37826583
P52736Q13283,0.35545316
P52737Q13283,0.49538755
P52738Q13283,0.0561725
P52739Q13283,0.5129399
P52741Q13283,0.14796498
P52742Q13283,0.14058292
P52744Q13283,0.26203412
P52746Q13283,0.46815744
P52747Q13283,0.50236046
P52756Q13283,0.6319462
P52757Q13283,0.36553675
P52758Q13283,0.2198762
P52788Q13283,0.6122666
P52789Q13283,0.47215247
P52790Q13283,0.13008294
P52797Q13283,0.09005095
P52798Q13283,0.3140222
P52799Q13283,0.40911898
P52803Q13283,0.19647974
P52815Q13283,0.39074862
P52823Q13283,0.019849861
P52824Q13283,0.352227
P52848Q13283,0.16995391
P52849Q13283,0.08124671
P52888Q13283,0.28860936
P52895Q13283,0.42062497
P52907Q13283,0.48068795
P52926Q13283,0.6590951
P52943Q13283,0.41235676
P52945Q13283,0.4165244
P52948Q13283,0.6539841
P52951Q13283,0.23760566
P52952Q13283,0.42617115
P52954Q13283,0.4173297
P52961Q13283,0.14054112
P53004Q13283,0.35554308
P53007Q13283,0.38828412
P53041Q13283,0.55542433
P53350Q13283,0.6089721
P53355Q13283,0.10446404
P53365Q13283,0.4270958
P53367Q13283,0.35960713
P53370Q13283,0.31817153
P53384Q13283,0.5286076
P53396Q13283,0.25085482
P53420Q13283,0.21310349
P53539Q13283,0.6187792
P53567Q13283,0.63140744
P53582Q13283,0.44282523
P53597Q13283,0.1567345
P53602Q13283,0.42811102
P53609Q13283,0.42102298
P53611Q13283,0.3265854
P53618Q13283,0.51134074
P53621Q13283,0.6149845
P53634Q13283,0.42759165
P53667Q13283,0.48312563
P53671Q13283,0.2906627
P53672Q13283,0.30783337
P53673Q13283,0.4027997
P53674Q13283,0.34271616
P53675Q13283,0.51297224
P53677Q13283,0.09011351
P53680Q13283,0.53199273
P53701Q13283,0.22469175
P53708Q13283,0.25399432
P53778Q13283,0.40876228
P53779Q13283,0.41204315
P53794Q13283,0.15533271
P53801Q13283,0.06928493
P53803Q13283,0.5272949
P53804Q13283,0.5051712
P53805Q13283,0.37929162
P53814Q13283,0.32993492
P53816Q13283,0.45468992
P53985Q13283,0.48324233
P53990Q13283,0.5175556
P53992Q13283,0.6472167
P53999Q13283,0.7648072
P54098Q13283,0.28265312
P54105Q13283,0.63729876
P54107Q13283,0.01120141
P54108Q13283,0.0
P54132Q13283,0.61312187
P54136Q13283,0.49530238
P54198Q13283,0.62619007
P54219Q13283,0.22422814
P54252Q13283,0.20482402
P54253Q13283,0.5070712
P54257Q13283,0.52495885
P54259Q13283,0.5023325
P54274Q13283,0.39654857
P54277Q13283,0.67866325
P54278Q13283,0.44846898
P54284Q13283,0.41644287
P54289Q13283,0.14267752
P54296Q13283,0.3662116
P54315Q13283,0.2508776
P54317Q13283,0.3366693
P54368Q13283,0.32028565
P54577Q13283,0.5982242
P54578Q13283,0.47534925
P54619Q13283,0.27666372
P54646Q13283,0.53898275
P54652Q13283,0.6410143
P54687Q13283,0.43764466
P54707Q13283,0.16146395
P54709Q13283,0.06935814
P54710Q13283,0.24501288
P54725Q13283,0.50623256
P54727Q13283,0.5882169
P54750Q13283,0.25148478
P54753Q13283,0.17340474
P54756Q13283,0.036885027
P54760Q13283,0.13202819
P54762Q13283,0.07195131
P54764Q13283,0.14833698
P54793Q13283,0.42777213
P54802Q13283,0.27722806
P54803Q13283,0.28479952
P54819Q13283,0.3797155
P54821Q13283,0.21688347
P54826Q13283,0.05968682
P54829Q13283,0.40605307
P54849Q13283,0.23319164
P54852Q13283,0.16405085
P54868Q13283,0.17963484
P54886Q13283,0.3617826
P54920Q13283,0.26738495
P54922Q13283,0.19890693
P55000Q13283,0.27387428
P55008Q13283,0.65053385
P55010Q13283,0.45745173
P55011Q13283,0.37158203
P55017Q13283,0.33507463
P55036Q13283,0.5513762
P55039Q13283,0.23372526
P55040Q13283,0.46297416
P55042Q13283,0.4067716
P55055Q13283,0.2981044
P55056Q13283,0.2540304
P55058Q13283,0.29214394
P55060Q13283,0.57498646
P55061Q13283,0.24484596
P55072Q13283,0.60152835
P55075Q13283,0.6262369
P55081Q13283,0.613152
P55082Q13283,0.15355405
P55083Q13283,0.3165618
P55084Q13283,0.34979382
P55085Q13283,0.32437158
P55087Q13283,0.20841329
P55107Q13283,0.20935504
P55145Q13283,0.13022456
P55160Q13283,0.4617579
P55196Q13283,0.55429006
P55197Q13283,0.5724782
P55198Q13283,0.6467228
P55199Q13283,0.62300825
P55201Q13283,0.63886803
P55209Q13283,0.64005584
P55210Q13283,0.49644336
P55211Q13283,0.32631937
P55212Q13283,0.3835961
P55259Q13283,0.013835503
P55263Q13283,0.484235
P55265Q13283,0.7197128
P55268Q13283,0.10467808
P55273Q13283,0.4109261
P55283Q13283,0.22122893
P55286Q13283,0.36832887
P55289Q13283,0.34247047
P55290Q13283,0.29515997
P55291Q13283,0.35437918
P55316Q13283,0.42124876
P55317Q13283,0.36346492
P55318Q13283,0.5200803
P55327Q13283,0.5499648
P55344Q13283,0.0743798
P55345Q13283,0.61547035
P55347Q13283,0.5034415
P55735Q13283,0.43464035
P55769Q13283,0.58161485
P55771Q13283,0.39792258
P55773Q13283,0.01433562
P55774Q13283,0.18904427
P55786Q13283,0.36410967
P55789Q13283,0.33586448
P55795Q13283,0.7468214
P55809Q13283,0.35306188
P55822Q13283,0.32357913
P55851Q13283,0.20998374
P55854Q13283,0.553487
P55884Q13283,0.185461
P55895Q13283,0.11956142
P55899Q13283,0.20652005
P55957Q13283,0.39591455
P56134Q13283,0.27629867
P56177Q13283,0.23248534
P56179Q13283,0.34436485
P56180Q13283,0.11283028
P56181Q13283,0.33983964
P56182Q13283,0.3891962
P56192Q13283,0.41761607
P56199Q13283,0.23033974
P56211Q13283,0.3171783
P56270Q13283,0.37968972
P56277Q13283,0.13812302
P56279Q13283,0.5460866
P56282Q13283,0.520813
P56377Q13283,0.5205435
P56378Q13283,0.2674933
P56381Q13283,0.41827455
P56385Q13283,0.2593957
P56470Q13283,0.3349698
P56524Q13283,0.55523366
P56537Q13283,0.5184604
P56539Q13283,0.42902797
P56545Q13283,0.3847057
P56555Q13283,0.12583937
P56556Q13283,0.4155148
P56557Q13283,0.17772813
P56559Q13283,0.35561532
P56589Q13283,0.44552723
P56597Q13283,0.34163997
P56645Q13283,0.42580318
P56693Q13283,0.5540025
P56703Q13283,0.022614915
P56704Q13283,0.33984643
P56705Q13283,0.20572908
P56706Q13283,0.030379612
P56730Q13283,0.1819783
P56746Q13283,0.06375241
P56747Q13283,0.11344665
P56748Q13283,0.11739133
P56749Q13283,0.08704175
P56750Q13283,0.14647073
P56817Q13283,0.01594005
P56851Q13283,0.13973531
P56856Q13283,0.15075071
P56880Q13283,0.1392562
P56915Q13283,0.10707003
P56937Q13283,0.34788918
P56945Q13283,0.37062493
P56962Q13283,0.36100382
P57052Q13283,0.6333135
P57053Q13283,0.49942714
P57054Q13283,0.24333605
P57055Q13283,0.46270457
P57058Q13283,0.3542073
P57059Q13283,0.35323992
P57060Q13283,0.3511897
P57071Q13283,0.62936175
P57075Q13283,0.5930672
P57076Q13283,0.34074414
P57077Q13283,0.32394785
P57078Q13283,0.04728055
P57081Q13283,0.31115
P57086Q13283,0.1664304
P57087Q13283,0.4078938
P57088Q13283,0.5377348
P57103Q13283,0.11709794
P57105Q13283,0.35721222
P57678Q13283,0.3422731
P57682Q13283,0.31484365
P57721Q13283,0.63788146
P57723Q13283,0.46438414
P57727Q13283,0.28336996
P57729Q13283,0.10123756
P57735Q13283,0.26481527
P57737Q13283,0.3598005
P57738Q13283,0.042064182
P57739Q13283,0.11337714
P57740Q13283,0.6548256
P57764Q13283,0.22317746
P57768Q13283,0.46763426
P57771Q13283,0.36526984
P57772Q13283,0.51688796
P57775Q13283,0.19665769
P57796Q13283,0.22040077
P58004Q13283,0.38694486
P58005Q13283,0.20892635
P58062Q13283,0.20747562
P58107Q13283,0.48229867
P58166Q13283,0.10962166
P58180Q13283,0.10299287
P58215Q13283,0.52730554
P58294Q13283,0.100754976
P58304Q13283,0.43846425
P58317Q13283,0.3698516
P58335Q13283,0.16336076
P58340Q13283,0.55797464
P58397Q13283,0.50408655
P58417Q13283,0.36053285
P58418Q13283,0.13441017
P58499Q13283,0.1486174
P58505Q13283,0.2725892
P58511Q13283,0.3849671
P58546Q13283,0.49960607
P58549Q13283,0.21618375
P58557Q13283,0.35196248
P58658Q13283,0.2459596
P58743Q13283,0.08188458
P58753Q13283,0.39223927
P58876Q13283,0.4995114
P59025Q13283,0.034769863
P59047Q13283,0.23080862
P59095Q13283,0.36017895
P59190Q13283,0.17727132
P59282Q13283,0.11525635
P59533Q13283,0.18525478
P59534Q13283,0.5776635
P59536Q13283,0.45887932
P59538Q13283,0.4308032
P59542Q13283,0.3694227
P59544Q13283,0.1414694
P59665Q13283,0.38017172
P59768Q13283,0.37903637
P59780Q13283,0.2635371
P59797Q13283,0.51100427
P59817Q13283,0.3570394
P59826Q13283,0.21998945
P59861Q13283,0.3130202
P59910Q13283,0.55792034
P59923Q13283,0.5024504
P59942Q13283,0.29579613
P59990Q13283,0.35092247
P59991Q13283,0.34798518
P59998Q13283,0.49889302
P60002Q13283,0.3325893
P60006Q13283,0.6956487
P60014Q13283,0.33094707
P60022Q13283,0.14433216
P60033Q13283,0.20529942
P60059Q13283,0.19754906
P60153Q13283,0.3365807
P60174Q13283,0.33929324
P60201Q13283,0.24568208
P60228Q13283,0.558015
P60321Q13283,0.41292343
P60323Q13283,0.46207172
P60328Q13283,0.35443228
P60329Q13283,0.37866282
P60331Q13283,0.29234165
P60370Q13283,0.33036712
P60371Q13283,0.32648063
P60372Q13283,0.08762623
P60409Q13283,0.32213157
P60410Q13283,0.4181277
P60411Q13283,0.34837687
P60412Q13283,0.3164181
P60468Q13283,0.3367902
P60484Q13283,0.6698886
P60508Q13283,0.12456453
P60510Q13283,0.35829455
P60520Q13283,0.17357057
P60568Q13283,0.021391418
P60602Q13283,0.30592304
P60604Q13283,0.19233619
P60606Q13283,0.3459676
P60660Q13283,0.18887524
P60673Q13283,0.19031683
P60709Q13283,0.59399575
P60763Q13283,0.154528
P60827Q13283,0.3221364
P60842Q13283,0.5443372
P60866Q13283,0.7320263
P60880Q13283,0.31080544
P60891Q13283,0.30293304
P60896Q13283,0.40782803
P60900Q13283,0.47305512
P60903Q13283,0.23956446
P60953Q13283,0.5004457
P60981Q13283,0.43835258
P60983Q13283,0.5549674
P61006Q13283,0.21179251
P61009Q13283,0.2690553
P61011Q13283,0.612651
P61018Q13283,0.5071433
P61019Q13283,0.5032752
P61020Q13283,0.35706848
P61024Q13283,0.43635845
P61026Q13283,0.45776814
P61073Q13283,0.3291575
P61077Q13283,0.3574707
P61081Q13283,0.45606536
P61086Q13283,0.18765949
P61088Q13283,0.4983046
P61106Q13283,0.405792
P61129Q13283,0.65665996
P61158Q13283,0.5822091
P61160Q13283,0.43783346
P61163Q13283,0.5052998
P61165Q13283,0.47416562
P61201Q13283,0.33005217
P61204Q13283,0.22636703
P61218Q13283,0.55729496
P61221Q13283,0.38552573
P61224Q13283,0.3284192
P61225Q13283,0.2813509
P61236Q13283,0.41290912
P61244Q13283,0.6687008
P61247Q13283,0.6771071
P61254Q13283,0.65543556
P61266Q13283,0.2895955
P61289Q13283,0.6388167
P61296Q13283,0.5964993
P61313Q13283,0.62645334
P61326Q13283,0.5372418
P61328Q13283,0.47461742
P61353Q13283,0.5511968
P61366Q13283,0.184292
P61371Q13283,0.07458261
P61421Q13283,0.33949664
P61457Q13283,0.57409066
P61513Q13283,0.6634158
P61586Q13283,0.44281292
P61587Q13283,0.13173065
P61599Q13283,0.22377291
P61601Q13283,0.13175137
P61604Q13283,0.38116363
P61619Q13283,0.4845286
P61626Q13283,0.102148116
P61758Q13283,0.34064287
P61764Q13283,0.54849076
P61769Q13283,0.32547578
P61803Q13283,0.013198145
P61812Q13283,0.0
P61916Q13283,0.14038901
P61923Q13283,0.49418646
P61925Q13283,0.40017056
P61927Q13283,0.47208372
P61952Q13283,0.21922338
P61956Q13283,0.40678388
P61960Q13283,0.38141447
P61962Q13283,0.5288031
P61964Q13283,0.5376018
P61966Q13283,0.33627737
P61968Q13283,0.40095854
P61970Q13283,0.41099605
P61978Q13283,0.700807
P61981Q13283,0.60905457
P62068Q13283,0.40633702
P62070Q13283,0.41595954
P62072Q13283,0.26222274
P62079Q13283,0.24769442
P62081Q13283,0.58462965
P62136Q13283,0.5360292
P62140Q13283,0.6551589
P62166Q13283,0.4894722
P62191Q13283,0.43768138
P62195Q13283,0.41141814
P62241Q13283,0.6690896
P62244Q13283,0.59788716
P62249Q13283,0.6327763
P62253Q13283,0.25078124
P62256Q13283,0.28456825
P62258Q13283,0.4120729
P62263Q13283,0.57973135
P62266Q13283,0.48701137
P62269Q13283,0.55255634
P62273Q13283,0.5296209
P62277Q13283,0.6321542
P62280Q13283,0.5668306
P62304Q13283,0.7300254
P62306Q13283,0.7165595
P62308Q13283,0.59761333
P62310Q13283,0.6038851
P62312Q13283,0.70614785
P62314Q13283,0.67292607
P62316Q13283,0.7236062
P62318Q13283,0.74917626
P62324Q13283,0.36142576
P62328Q13283,0.37146848
P62330Q13283,0.33641472
P62333Q13283,0.49547833
P62341Q13283,0.2797639
P62380Q13283,0.622697
P62424Q13283,0.6698941
P62487Q13283,0.5484115
P62491Q13283,0.5294665
P62495Q13283,0.44375277
P62502Q13283,0.2108604
P62508Q13283,0.563733
P62633Q13283,0.66828007
P62699Q13283,0.17419153
P62701Q13283,0.5570593
P62714Q13283,0.39291683
P62736Q13283,0.47649756
P62745Q13283,0.5727813
P62750Q13283,0.65858793
P62753Q13283,0.69461465
P62760Q13283,0.390493
P62805Q13283,0.60833305
P62807Q13283,0.6924299
P62820Q13283,0.32476723
P62826Q13283,0.5588478
P62829Q13283,0.42569607
P62834Q13283,0.37782723
P62837Q13283,0.25587645
P62841Q13283,0.60120815
P62847Q13283,0.7725212
P62851Q13283,0.56814057
P62854Q13283,0.5334921
P62857Q13283,0.4903156
P62861Q13283,0.72965646
P62873Q13283,0.28277835
P62875Q13283,0.5435679
P62877Q13283,0.45996976
P62879Q13283,0.26468086
P62888Q13283,0.6162039
P62891Q13283,0.5517436
P62899Q13283,0.7029134
P62906Q13283,0.6269659
P62910Q13283,0.60726595
P62913Q13283,0.60276353
P62917Q13283,0.6547038
P62937Q13283,0.5247964
P62942Q13283,0.42033792
P62945Q13283,0.2641648
P62952Q13283,0.18421678
P62955Q13283,0.019452695
P62979Q13283,0.64767367
P62987Q13283,0.46229658
P62993Q13283,0.64719176
P62995Q13283,0.68199474
P63000Q13283,0.12722477
P63010Q13283,0.5687698
P63027Q13283,0.27470243
P63092Q13283,0.5302293
P63096Q13283,0.37312955
P63098Q13283,0.4736355
P63104Q13283,0.55190796
P63146Q13283,0.29743826
P63151Q13283,0.35533994
P63162Q13283,0.7225132
P63165Q13283,0.64204204
P63167Q13283,0.5082096
P63172Q13283,0.62387365
P63173Q13283,0.4861794
P63208Q13283,0.51390725
P63211Q13283,0.36104065
P63215Q13283,0.1635215
P63218Q13283,0.227893
P63220Q13283,0.36394322
P63241Q13283,0.44790468
P63244Q13283,0.5951551
P63252Q13283,0.21550417
P63261Q13283,0.37582946
P63267Q13283,0.48230666
P63272Q13283,0.67683744
P63279Q13283,0.5294286
P63313Q13283,0.106668614
P63316Q13283,0.14959821
P67775Q13283,0.3989453
P67809Q13283,0.72176147
P67812Q13283,0.06136936
P67870Q13283,0.61083376
P67936Q13283,0.481263
P68032Q13283,0.59408534
P68036Q13283,0.2531622
P68104Q13283,0.44158226
P68106Q13283,0.298267
P68133Q13283,0.48422366
P68363Q13283,0.06757414
P68366Q13283,0.4049279
P68371Q13283,0.4102087
P68400Q13283,0.4487377
P68402Q13283,0.25113478
P68431Q13283,0.67349654
P68543Q13283,0.3879382
P68871Q13283,0.368347
P69849Q13283,0.3824043
P69891Q13283,0.0923518
P69892Q13283,0.13958055
P69905Q13283,0.37959403
P78310Q13283,0.58441794
P78312Q13283,0.56734145
P78314Q13283,0.56605715
P78316Q13283,0.7100011
P78317Q13283,0.5765096
P78318Q13283,0.45405012
P78324Q13283,0.5506457
P78325Q13283,0.13028279
P78329Q13283,0.24446568
P78330Q13283,0.17782447
P78332Q13283,0.59994787
P78333Q13283,0.1354068
P78334Q13283,0.12327166
P78337Q13283,0.4586987
P78344Q13283,0.6574971
P78345Q13283,0.6375028
P78346Q13283,0.5274527
P78347Q13283,0.53664315
P78348Q13283,0.06813424
P78356Q13283,0.63674426
P78357Q13283,0.012530421
P78358Q13283,0.5045685
P78362Q13283,0.7212895
P78364Q13283,0.6473955
P78367Q13283,0.39222687
P78368Q13283,0.5039067
P78369Q13283,0.22626455
P78371Q13283,0.41276017
P78380Q13283,0.011373313
P78381Q13283,0.22658929
P78382Q13283,0.16586944
P78383Q13283,0.21219973
P78385Q13283,0.35583314
P78386Q13283,0.23355451
P78395Q13283,0.49428892
P78396Q13283,0.34455982
P78406Q13283,0.51673174
P78410Q13283,0.30696183
P78411Q13283,0.20120521
P78412Q13283,0.34012288
P78413Q13283,0.45760804
P78414Q13283,0.38751498
P78417Q13283,0.40032846
P78423Q13283,0.37315363
P78424Q13283,0.52688736
P78504Q13283,0.109846786
P78508Q13283,0.2428216
P78524Q13283,0.38465372
P78527Q13283,0.32461852
P78536Q13283,0.19458866
P78537Q13283,0.37414536
P78540Q13283,0.32328916
P78543Q13283,0.23941287
P78549Q13283,0.38757303
P78552Q13283,0.15811029
P78559Q13283,0.668297
P78560Q13283,0.15486756
P78562Q13283,0.08589133
P78563Q13283,0.6863996
P79483Q13283,0.043564085
P79522Q13283,0.65987813
P80098Q13283,0.20669737
P80108Q13283,0.016849948
P80162Q13283,0.36908233
P80188Q13283,0.39718914
P80192Q13283,0.2095408
P80217Q13283,0.252682
P80297Q13283,0.12879165
P80303Q13283,0.24279797
P80370Q13283,0.38511425
P80404Q13283,0.27377513
P80723Q13283,0.61424536
P81133Q13283,0.37479895
P81274Q13283,0.1750199
P81408Q13283,0.13034452
P81534Q13283,0.16710407
P81605Q13283,0.0821885
P81877Q13283,0.39654157
P82094Q13283,0.5599748
P82650Q13283,0.56866777
P82663Q13283,0.63648593
P82664Q13283,0.6106599
P82673Q13283,0.6235995
P82675Q13283,0.61969054
P82909Q13283,0.48678285
P82912Q13283,0.6224572
P82914Q13283,0.5737461
P82921Q13283,0.5730489
P82930Q13283,0.6742073
P82932Q13283,0.53073704
P82933Q13283,0.67521507
P82970Q13283,0.6229101
P82979Q13283,0.6609799
P82980Q13283,0.02575917
P82987Q13283,0.3231956
P83105Q13283,0.5993644
P83110Q13283,0.14000644
P83111Q13283,0.28516716
P83369Q13283,0.6695012
P83436Q13283,0.3819086
P83731Q13283,0.548574
P83876Q13283,0.60858476
P83881Q13283,0.5722814
P83916Q13283,0.6808007
P84022Q13283,0.5372864
P84074Q13283,0.28626424
P84077Q13283,0.35614493
P84085Q13283,0.08463092
P84090Q13283,0.62322223
P84095Q13283,0.23086247
P84098Q13283,0.5972017
P84101Q13283,0.6269799
P84103Q13283,0.6940891
P84157Q13283,0.39084405
P84243Q13283,0.566172
P84550Q13283,0.4341704
P84996Q13283,0.28614986
P85037Q13283,0.48251206
P85298Q13283,0.22606595
P85299Q13283,0.32068685
P86452Q13283,0.6519393
P86478Q13283,0.6986966
P86479Q13283,0.69954944
P86480Q13283,0.70023733
P86481Q13283,0.7007851
P86496Q13283,0.70068944
P86790Q13283,0.18054292
P86791Q13283,0.18054292
P98066Q13283,0.24264984
P98077Q13283,0.44965428
P98082Q13283,0.6718055
P98088Q13283,0.1799918
P98095Q13283,0.29084423
P98153Q13283,0.41901985
P98155Q13283,0.23249915
P98160Q13283,0.5502738
P98161Q13283,0.023233352
P98164Q13283,0.3879189
P98169Q13283,0.57703465
P98170Q13283,0.48987094
P98171Q13283,0.38290435
P98172Q13283,0.53185374
P98173Q13283,0.11432014
P98174Q13283,0.48934346
P98175Q13283,0.7269686
P98177Q13283,0.33620936
P98179Q13283,0.73207074
P98182Q13283,0.056123264
P98187Q13283,0.06046447
P98194Q13283,0.19849774
P98196Q13283,0.10739565
P98198Q13283,0.045433685
P99999Q13283,0.4969082
Q00005Q13283,0.40764666
Q00013Q13283,0.44963574
Q00056Q13283,0.3739472
Q00059Q13283,0.44139472
Q00169Q13283,0.50496465
Q00266Q13283,0.31277466
Q00325Q13283,0.66864717
Q00341Q13283,0.7033808
Q00403Q13283,0.5353292
Q00444Q13283,0.47939438
Q00526Q13283,0.47527695
Q00532Q13283,0.3798087
Q00534Q13283,0.33514747
Q00535Q13283,0.29882804
Q00536Q13283,0.48792952
Q00537Q13283,0.3221341
Q00577Q13283,0.69601214
Q00587Q13283,0.448452
Q00597Q13283,0.15583642
Q00604Q13283,0.079068236
Q00610Q13283,0.5726007
Q00613Q13283,0.5456499
Q00653Q13283,0.45493808
Q00688Q13283,0.5810984
Q00765Q13283,0.43560869
Q00796Q13283,0.3169617
Q00839Q13283,0.7402971
Q00872Q13283,0.36684996
Q00887Q13283,0.42210975
Q00888Q13283,0.26465157
Q008S8Q13283,0.43633786
Q00973Q13283,0.01573876
Q00978Q13283,0.5625437
Q00987Q13283,0.5904917
Q00994Q13283,0.3241884
Q00G26Q13283,0.21293902
Q01064Q13283,0.25426957
Q01081Q13283,0.7040154
Q01082Q13283,0.32488787
Q01085Q13283,0.6207218
Q01094Q13283,0.3322804
Q01105Q13283,0.64032197
Q01113Q13283,0.21156187
Q01130Q13283,0.6639907
Q01151Q13283,0.41635066
Q01167Q13283,0.530849
Q01196Q13283,0.5667926
Q01201Q13283,0.48893982
Q01344Q13283,0.11943948
Q01362Q13283,0.02318039
Q01415Q13283,0.4940153
Q01432Q13283,0.21067604
Q01433Q13283,0.4715844
Q01449Q13283,0.3636548
Q01453Q13283,0.18629307
Q01459Q13283,0.06898638
Q01469Q13283,0.34924468
Q01484Q13283,0.58847034
Q01518Q13283,0.45440835
Q01523Q13283,0.2897914
Q01524Q13283,0.48418075
Q01534Q13283,0.30053005
Q01538Q13283,0.41853133
Q01546Q13283,0.34724623
Q01581Q13283,0.41153187
Q01628Q13283,0.20482926
Q01629Q13283,0.07940252
Q01638Q13283,0.059173454
Q01650Q13283,0.33253407
Q01658Q13283,0.5222727
Q01664Q13283,0.5600989
Q01740Q13283,0.17393807
Q01780Q13283,0.70688903
Q01804Q13283,0.6158598
Q01813Q13283,0.47802693
Q01814Q13283,0.22598359
Q01826Q13283,0.3506405
Q01831Q13283,0.62499255
Q01844Q13283,0.76096934
Q01850Q13283,0.5254005
Q01851Q13283,0.4236931
Q01860Q13283,0.30012903
Q01954Q13283,0.32457727
Q01968Q13283,0.6182274
